<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.03.11	18:24:00	1.08895	1.08903	1.08886	1.08887	43	0	11
2024.03.11	18:25:00	1.08887	1.08895	1.08885	1.08891	175	0	8
2024.03.11	18:26:00	1.08891	1.08892	1.08885	1.08887	125	0	11
2024.03.11	18:27:00	1.08887	1.08888	1.08881	1.08886	156	0	9
2024.03.11	18:28:00	1.08886	1.08900	1.08884	1.08895	120	0	9
2024.03.11	18:29:00	1.08895	1.08905	1.08866	1.08869	179	0	8
2024.03.11	18:30:00	1.08869	1.08893	1.08865	1.08882	71	0	11
2024.03.11	18:31:00	1.08882	1.08887	1.08864	1.08873	35	0	11
2024.03.11	18:32:00	1.08873	1.08880	1.08862	1.08866	89	0	11
2024.03.11	18:33:00	1.08866	1.08870	1.08858	1.08860	28	0	10
2024.03.11	18:34:00	1.08860	1.08866	1.08835	1.08839	20	0	10
2024.03.11	18:35:00	1.08839	1.08845	1.08825	1.08827	147	0	10
2024.03.11	18:36:00	1.08827	1.08844	1.08819	1.08842	125	0	10
2024.03.11	18:37:00	1.08842	1.08846	1.08838	1.08842	175	0	8
2024.03.11	18:38:00	1.08842	1.08851	1.08824	1.08829	67	0	10
2024.03.11	18:39:00	1.08829	1.08831	1.08804	1.08808	88	0	10
2024.03.11	18:40:00	1.08808	1.08811	1.08802	1.08811	159	0	8
2024.03.11	18:41:00	1.08811	1.08836	1.08804	1.08822	70	0	8
2024.03.11	18:42:00	1.08822	1.08834	1.08822	1.08826	140	0	9
2024.03.11	18:43:00	1.08826	1.08835	1.08786	1.08796	28	0	12
2024.03.11	18:44:00	1.08796	1.08816	1.08792	1.08809	105	0	11
2024.03.11	18:45:00	1.08809	1.08827	1.08808	1.08814	131	0	9
2024.03.11	18:46:00	1.08814	1.08837	1.08811	1.08829	99	0	11
2024.03.11	18:47:00	1.08829	1.08834	1.08829	1.08832	70	0	10
2024.03.11	18:48:00	1.08832	1.08836	1.08824	1.08825	167	0	8
2024.03.11	18:49:00	1.08825	1.08826	1.08806	1.08811	24	0	9
2024.03.11	18:50:00	1.08811	1.08821	1.08804	1.08815	168	0	11
2024.03.11	18:51:00	1.08815	1.08816	1.08801	1.08804	118	0	8
2024.03.11	18:52:00	1.08804	1.08816	1.08800	1.08816	177	0	10
2024.03.11	18:53:00	1.08816	1.08825	1.08804	1.08820	151	0	9
2024.03.11	18:54:00	1.08820	1.08825	1.08806	1.08814	26	0	9
2024.03.11	18:55:00	1.08814	1.08815	1.08802	1.08805	174	0	9
2024.03.11	18:56:00	1.08805	1.08810	1.08803	1.08806	152	0	10
2024.03.11	18:57:00	1.08806	1.08811	1.08801	1.08808	132	0	11
2024.03.11	18:58:00	1.08808	1.08811	1.08784	1.08791	159	0	9
2024.03.11	18:59:00	1.08791	1.08799	1.08786	1.08788	25	0	8
2024.03.11	19:00:00	1.08788	1.08792	1.08769	1.08776	100	0	9
2024.03.11	19:01:00	1.08776	1.08779	1.08766	1.08768	39	0	10
2024.03.11	19:02:00	1.08768	1.08783	1.08764	1.08781	107	0	10
2024.03.11	19:03:00	1.08781	1.08790	1.08770	1.08774	109	0	11
2024.03.11	19:04:00	1.08774	1.08786	1.08761	1.08766	85	0	12
2024.03.11	19:05:00	1.08766	1.08770	1.08744	1.08748	53	0	12
2024.03.11	19:06:00	1.08748	1.08761	1.08736	1.08757	129	0	12
2024.03.11	19:07:00	1.08757	1.08762	1.08749	1.08755	15	0	10
2024.03.11	19:08:00	1.08755	1.08766	1.08754	1.08765	144	0	11
2024.03.11	19:09:00	1.08765	1.08773	1.08731	1.08734	97	0	8
2024.03.11	19:10:00	1.08734	1.08747	1.08729	1.08741	93	0	10
2024.03.11	19:11:00	1.08741	1.08747	1.08740	1.08747	159	0	12
2024.03.11	19:12:00	1.08747	1.08757	1.08726	1.08733	152	0	11
2024.03.11	19:13:00	1.08733	1.08741	1.08708	1.08717	51	0	12
2024.03.11	19:14:00	1.08717	1.08731	1.08714	1.08721	165	0	12
2024.03.11	19:15:00	1.08721	1.08727	1.08708	1.08718	107	0	11
2024.03.11	19:16:00	1.08718	1.08725	1.08713	1.08724	22	0	10
2024.03.11	19:17:00	1.08724	1.08739	1.08723	1.08737	135	0	12
2024.03.11	19:18:00	1.08737	1.08742	1.08726	1.08732	174	0	11
2024.03.11	19:19:00	1.08732	1.08745	1.08724	1.08739	78	0	10
2024.03.11	19:20:00	1.08739	1.08753	1.08727	1.08746	168	0	10
2024.03.11	19:21:00	1.08746	1.08754	1.08728	1.08732	72	0	10
2024.03.11	19:22:00	1.08732	1.08744	1.08716	1.08717	34	0	12
2024.03.11	19:23:00	1.08717	1.08723	1.08712	1.08717	10	0	9
2024.03.11	19:24:00	1.08717	1.08727	1.08714	1.08726	31	0	11
2024.03.11	19:25:00	1.08726	1.08736	1.08715	1.08731	99	0	12
2024.03.11	19:26:00	1.08731	1.08742	1.08723	1.08736	124	0	10
2024.03.11	19:27:00	1.08736	1.08747	1.08726	1.08742	167	0	12
2024.03.11	19:28:00	1.08742	1.08751	1.08711	1.08719	142	0	9
2024.03.11	19:29:00	1.08719	1.08722	1.08715	1.08720	101	0	9
2024.03.11	19:30:00	1.08720	1.08728	1.08701	1.08715	160	0	12
2024.03.11	19:31:00	1.08715	1.08725	1.08692	1.08692	130	0	12
2024.03.11	19:32:00	1.08692	1.08694	1.08688	1.08690	133	0	10
2024.03.11	19:33:00	1.08690	1.08697	1.08689	1.08696	56	0	8
2024.03.11	19:34:00	1.08696	1.08717	1.08689	1.08714	158	0	8
2024.03.11	19:35:00	1.08714	1.08718	1.08707	1.08707	64	0	12
2024.03.11	19:36:00	1.08707	1.08709	1.08688	1.08698	127	0	10
2024.03.11	19:37:00	1.08698	1.08709	1.08678	1.08682	45	0	9
2024.03.11	19:38:00	1.08682	1.08685	1.08667	1.08677	106	0	12
2024.03.11	19:39:00	1.08677	1.08698	1.08672	1.08698	149	0	9
2024.03.11	19:40:00	1.08698	1.08719	1.08697	1.08704	63	0	10
2024.03.11	19:41:00	1.08704	1.08708	1.08677	1.08687	136	0	10
2024.03.11	19:42:00	1.08687	1.08691	1.08676	1.08682	30	0	10
2024.03.11	19:43:00	1.08682	1.08694	1.08681	1.08692	64	0	8
2024.03.11	19:44:00	1.08692	1.08693	1.08685	1.08690	33	0	8
2024.03.11	19:45:00	1.08690	1.08690	1.08653	1.08655	66	0	10
2024.03.11	19:46:00	1.08655	1.08662	1.08643	1.08644	117	0	8
2024.03.11	19:47:00	1.08644	1.08650	1.08627	1.08631	156	0	11
2024.03.11	19:48:00	1.08631	1.08642	1.08627	1.08633	164	0	12
2024.03.11	19:49:00	1.08633	1.08649	1.08626	1.08632	139	0	9
2024.03.11	19:50:00	1.08632	1.08634	1.08607	1.08613	108	0	10
2024.03.11	19:51:00	1.08613	1.08630	1.08609	1.08624	165	0	10
2024.03.11	19:52:00	1.08624	1.08625	1.08611	1.08625	48	0	10
2024.03.11	19:53:00	1.08625	1.08627	1.08614	1.08615	9	0	10
2024.03.11	19:54:00	1.08615	1.08638	1.08615	1.08632	159	0	10
2024.03.11	19:55:00	1.08632	1.08638	1.08626	1.08635	115	0	11
2024.03.11	19:56:00	1.08635	1.08651	1.08620	1.08628	101	0	11
2024.03.11	19:57:00	1.08628	1.08632	1.08618	1.08627	162	0	9
2024.03.11	19:58:00	1.08627	1.08636	1.08608	1.08634	34	0	10
2024.03.11	19:59:00	1.08634	1.08640	1.08616	1.08617	41	0	10
2024.03.11	20:00:00	1.08617	1.08622	1.08587	1.08590	8	0	10
2024.03.11	20:01:00	1.08590	1.08611	1.08589	1.08601	63	0	9
2024.03.11	20:02:00	1.08601	1.08606	1.08592	1.08599	169	0	12
2024.03.11	20:03:00	1.08599	1.08614	1.08595	1.08601	57	0	8
2024.03.11	20:04:00	1.08601	1.08605	1.08590	1.08591	140	0	11
2024.03.11	20:05:00	1.08591	1.08592	1.08588	1.08590	102	0	11
2024.03.11	20:06:00	1.08590	1.08596	1.08586	1.08591	30	0	11
2024.03.11	20:07:00	1.08591	1.08606	1.08591	1.08597	37	0	9
2024.03.11	20:08:00	1.08597	1.08605	1.08567	1.08573	160	0	12
2024.03.11	20:09:00	1.08573	1.08583	1.08571	1.08576	33	0	10
2024.03.11	20:10:00	1.08576	1.08607	1.08574	1.08593	139	0	10
2024.03.11	20:11:00	1.08593	1.08598	1.08568	1.08580	147	0	10
2024.03.11	20:12:00	1.08580	1.08589	1.08556	1.08563	58	0	9
2024.03.11	20:13:00	1.08563	1.08564	1.08547	1.08548	21	0	10
2024.03.11	20:14:00	1.08548	1.08556	1.08514	1.08517	108	0	11
2024.03.11	20:15:00	1.08517	1.08533	1.08510	1.08531	121	0	10
2024.03.11	20:16:00	1.08531	1.08558	1.08526	1.08552	142	0	10
2024.03.11	20:17:00	1.08552	1.08559	1.08540	1.08543	163	0	10
2024.03.11	20:18:00	1.08543	1.08578	1.08532	1.08571	128	0	10
2024.03.11	20:19:00	1.08571	1.08575	1.08568	1.08568	178	0	8
2024.03.11	20:20:00	1.08568	1.08590	1.08559	1.08584	49	0	12
2024.03.11	20:21:00	1.08584	1.08592	1.08580	1.08589	143	0	9
2024.03.11	20:22:00	1.08589	1.08599	1.08575	1.08576	99	0	8
2024.03.11	20:23:00	1.08576	1.08591	1.08565	1.08588	19	0	8
2024.03.11	20:24:00	1.08588	1.08600	1.08585	1.08588	148	0	8
2024.03.11	20:25:00	1.08588	1.08601	1.08587	1.08598	126	0	8
2024.03.11	20:26:00	1.08598	1.08611	1.08595	1.08605	132	0	12
2024.03.11	20:27:00	1.08605	1.08607	1.08602	1.08604	158	0	8
2024.03.11	20:28:00	1.08604	1.08606	1.08591	1.08596	101	0	12
2024.03.11	20:29:00	1.08596	1.08602	1.08588	1.08588	125	0	9
2024.03.11	20:30:00	1.08588	1.08630	1.08581	1.08626	132	0	11
2024.03.11	20:31:00	1.08626	1.08633	1.08623	1.08632	153	0	10
2024.03.11	20:32:00	1.08632	1.08652	1.08628	1.08650	61	0	9
2024.03.11	20:33:00	1.08650	1.08661	1.08638	1.08644	160	0	9
2024.03.11	20:34:00	1.08644	1.08649	1.08634	1.08638	45	0	11
2024.03.11	20:35:00	1.08638	1.08648	1.08616	1.08627	30	0	8
2024.03.11	20:36:00	1.08627	1.08632	1.08615	1.08616	100	0	8
2024.03.11	20:37:00	1.08616	1.08622	1.08607	1.08612	69	0	11
2024.03.11	20:38:00	1.08612	1.08617	1.08606	1.08610	98	0	8
2024.03.11	20:39:00	1.08610	1.08617	1.08575	1.08585	102	0	9
2024.03.11	20:40:00	1.08585	1.08594	1.08564	1.08572	114	0	9
2024.03.11	20:41:00	1.08572	1.08596	1.08566	1.08594	153	0	12
2024.03.11	20:42:00	1.08594	1.08603	1.08591	1.08592	132	0	10
2024.03.11	20:43:00	1.08592	1.08604	1.08591	1.08600	62	0	11
2024.03.11	20:44:00	1.08600	1.08601	1.08593	1.08595	76	0	10
2024.03.11	20:45:00	1.08595	1.08604	1.08576	1.08577	176	0	8
2024.03.11	20:46:00	1.08577	1.08584	1.08560	1.08569	124	0	12
2024.03.11	20:47:00	1.08569	1.08576	1.08552	1.08557	76	0	8
2024.03.11	20:48:00	1.08557	1.08569	1.08553	1.08569	99	0	10
2024.03.11	20:49:00	1.08569	1.08574	1.08561	1.08563	135	0	12
2024.03.11	20:50:00	1.08563	1.08567	1.08556	1.08560	111	0	8
2024.03.11	20:51:00	1.08560	1.08588	1.08554	1.08581	82	0	8
2024.03.11	20:52:00	1.08581	1.08585	1.08574	1.08578	90	0	10
2024.03.11	20:53:00	1.08578	1.08581	1.08570	1.08576	132	0	10
2024.03.11	20:54:00	1.08576	1.08582	1.08551	1.08564	92	0	10
2024.03.11	20:55:00	1.08564	1.08569	1.08554	1.08562	35	0	11
2024.03.11	20:56:00	1.08562	1.08564	1.08536	1.08545	89	0	9
2024.03.11	20:57:00	1.08545	1.08546	1.08530	1.08530	102	0	10
2024.03.11	20:58:00	1.08530	1.08549	1.08527	1.08542	112	0	9
2024.03.11	20:59:00	1.08542	1.08550	1.08541	1.08544	122	0	12
2024.03.11	21:00:00	1.08544	1.08565	1.08540	1.08563	169	0	10
2024.03.11	21:01:00	1.08563	1.08579	1.08559	1.08567	23	0	9
2024.03.11	21:02:00	1.08567	1.08574	1.08550	1.08556	75	0	12
2024.03.11	21:03:00	1.08556	1.08560	1.08542	1.08553	14	0	10
2024.03.11	21:04:00	1.08553	1.08556	1.08533	1.08546	17	0	8
2024.03.11	21:05:00	1.08546	1.08548	1.08544	1.08547	89	0	12
2024.03.11	21:06:00	1.08547	1.08576	1.08545	1.08566	165	0	9
2024.03.11	21:07:00	1.08566	1.08588	1.08559	1.08577	143	0	9
2024.03.11	21:08:00	1.08577	1.08587	1.08565	1.08580	162	0	8
2024.03.11	21:09:00	1.08580	1.08587	1.08573	1.08578	27	0	9
2024.03.11	21:10:00	1.08578	1.08597	1.08572	1.08577	75	0	11
2024.03.11	21:11:00	1.08577	1.08588	1.08575	1.08584	118	0	8
2024.03.11	21:12:00	1.08584	1.08600	1.08579	1.08592	133	0	10
2024.03.11	21:13:00	1.08592	1.08594	1.08577	1.08578	132	0	8
2024.03.11	21:14:00	1.08578	1.08601	1.08574	1.08599	140	0	9
2024.03.11	21:15:00	1.08599	1.08603	1.08581	1.08581	83	0	8
2024.03.11	21:16:00	1.08581	1.08592	1.08560	1.08567	65	0	9
2024.03.11	21:17:00	1.08567	1.08578	1.08555	1.08559	47	0	10
2024.03.11	21:18:00	1.08559	1.08560	1.08544	1.08545	152	0	10
2024.03.11	21:19:00	1.08545	1.08562	1.08522	1.08526	23	0	8
2024.03.11	21:20:00	1.08526	1.08531	1.08514	1.08518	126	0	9
2024.03.11	21:21:00	1.08518	1.08520	1.08504	1.08510	15	0	9
2024.03.11	21:22:00	1.08510	1.08519	1.08509	1.08514	99	0	11
2024.03.11	21:23:00	1.08514	1.08526	1.08500	1.08525	127	0	8
2024.03.11	21:24:00	1.08525	1.08536	1.08524	1.08531	29	0	12
2024.03.11	21:25:00	1.08531	1.08533	1.08522	1.08523	56	0	12
2024.03.11	21:26:00	1.08523	1.08526	1.08497	1.08499	93	0	8
2024.03.11	21:27:00	1.08499	1.08514	1.08495	1.08510	63	0	10
2024.03.11	21:28:00	1.08510	1.08515	1.08509	1.08511	104	0	8
2024.03.11	21:29:00	1.08511	1.08518	1.08501	1.08509	114	0	10
2024.03.11	21:30:00	1.08509	1.08511	1.08504	1.08504	139	0	10
2024.03.11	21:31:00	1.08504	1.08509	1.08502	1.08507	179	0	9
2024.03.11	21:32:00	1.08507	1.08522	1.08486	1.08489	177	0	12
2024.03.11	21:33:00	1.08489	1.08508	1.08486	1.08504	97	0	12
2024.03.11	21:34:00	1.08504	1.08513	1.08482	1.08483	149	0	10
2024.03.11	21:35:00	1.08483	1.08498	1.08482	1.08494	49	0	8
2024.03.11	21:36:00	1.08494	1.08496	1.08485	1.08490	74	0	10
2024.03.11	21:37:00	1.08490	1.08495	1.08482	1.08487	162	0	9
2024.03.11	21:38:00	1.08487	1.08496	1.08474	1.08479	170	0	8
2024.03.11	21:39:00	1.08479	1.08481	1.08471	1.08480	166	0	11
2024.03.11	21:40:00	1.08480	1.08489	1.08476	1.08481	108	0	12
2024.03.11	21:41:00	1.08481	1.08504	1.08470	1.08501	172	0	10
2024.03.11	21:42:00	1.08501	1.08525	1.08500	1.08520	12	0	10
2024.03.11	21:43:00	1.08520	1.08532	1.08516	1.08528	49	0	10
2024.03.11	21:44:00	1.08528	1.08545	1.08522	1.08540	173	0	10
2024.03.11	21:45:00	1.08540	1.08543	1.08532	1.08533	92	0	11
2024.03.11	21:46:00	1.08533	1.08538	1.08526	1.08535	121	0	11
2024.03.11	21:47:00	1.08535	1.08548	1.08531	1.08544	39	0	8
2024.03.11	21:48:00	1.08544	1.08557	1.08542	1.08552	50	0	11
2024.03.11	21:49:00	1.08552	1.08554	1.08536	1.08539	145	0	8
2024.03.11	21:50:00	1.08539	1.08543	1.08524	1.08525	151	0	11
2024.03.11	21:51:00	1.08525	1.08533	1.08522	1.08524	137	0	8
2024.03.11	21:52:00	1.08524	1.08527	1.08515	1.08521	126	0	10
2024.03.11	21:53:00	1.08521	1.08540	1.08515	1.08540	175	0	11
2024.03.11	21:54:00	1.08540	1.08556	1.08526	1.08548	64	0	8
2024.03.11	21:55:00	1.08548	1.08554	1.08544	1.08552	105	0	11
2024.03.11	21:56:00	1.08552	1.08562	1.08547	1.08557	60	0	11
2024.03.11	21:57:00	1.08557	1.08568	1.08555	1.08566	30	0	8
2024.03.11	21:58:00	1.08566	1.08581	1.08566	1.08578	69	0	12
2024.03.11	21:59:00	1.08578	1.08581	1.08573	1.08575	156	0	10
2024.03.11	23:00:00	1.08575	1.08578	1.08561	1.08561	67	0	9
2024.03.11	23:01:00	1.08561	1.08569	1.08555	1.08564	33	0	8
2024.03.11	23:02:00	1.08564	1.08568	1.08551	1.08562	125	0	10
2024.03.11	23:03:00	1.08562	1.08591	1.08559	1.08580	63	0	8
2024.03.11	23:04:00	1.08580	1.08583	1.08576	1.08581	61	0	10
2024.03.11	23:05:00	1.08581	1.08584	1.08557	1.08560	48	0	10
2024.03.11	23:06:00	1.08560	1.08560	1.08550	1.08551	61	0	10
2024.03.11	23:07:00	1.08551	1.08571	1.08546	1.08565	81	0	10
2024.03.11	23:08:00	1.08565	1.08572	1.08562	1.08569	90	0	9
2024.03.11	23:09:00	1.08569	1.08598	1.08560	1.08591	59	0	8
2024.03.11	23:10:00	1.08591	1.08601	1.08587	1.08598	9	0	10
2024.03.11	23:11:00	1.08598	1.08604	1.08582	1.08587	19	0	11
2024.03.11	23:12:00	1.08587	1.08599	1.08579	1.08583	95	0	12
2024.03.11	23:13:00	1.08583	1.08592	1.08579	1.08587	35	0	9
2024.03.11	23:14:00	1.08587	1.08594	1.08572	1.08594	85	0	9
2024.03.11	23:15:00	1.08594	1.08610	1.08593	1.08610	104	0	10
2024.03.11	23:16:00	1.08610	1.08616	1.08604	1.08605	59	0	12
2024.03.11	23:17:00	1.08605	1.08620	1.08599	1.08616	147	0	10
2024.03.11	23:18:00	1.08616	1.08641	1.08609	1.08634	55	0	8
2024.03.11	23:19:00	1.08634	1.08643	1.08631	1.08635	164	0	9
2024.03.11	23:20:00	1.08635	1.08642	1.08634	1.08640	159	0	9
2024.03.11	23:21:00	1.08640	1.08649	1.08620	1.08621	128	0	9
2024.03.11	23:22:00	1.08621	1.08628	1.08617	1.08623	96	0	8
2024.03.11	23:23:00	1.08623	1.08628	1.08613	1.08624	85	0	11
2024.03.11	23:24:00	1.08624	1.08628	1.08619	1.08620	39	0	9
2024.03.11	23:25:00	1.08620	1.08628	1.08599	1.08611	121	0	10
2024.03.11	23:26:00	1.08611	1.08611	1.08592	1.08597	19	0	12
2024.03.11	23:27:00	1.08597	1.08602	1.08577	1.08585	49	0	12
2024.03.11	23:28:00	1.08585	1.08596	1.08578	1.08592	143	0	8
2024.03.11	23:29:00	1.08592	1.08597	1.08576	1.08583	34	0	10
2024.03.11	23:30:00	1.08583	1.08589	1.08568	1.08575	130	0	10
2024.03.11	23:31:00	1.08575	1.08580	1.08572	1.08576	150	0	10
2024.03.11	23:32:00	1.08576	1.08589	1.08573	1.08589	13	0	12
2024.03.11	23:33:00	1.08589	1.08614	1.08588	1.08605	176	0	11
2024.03.11	23:34:00	1.08605	1.08610	1.08589	1.08594	121	0	10
2024.03.11	23:35:00	1.08594	1.08599	1.08564	1.08580	57	0	9
2024.03.11	23:36:00	1.08580	1.08585	1.08578	1.08584	111	0	10
2024.03.11	23:37:00	1.08584	1.08606	1.08580	1.08605	14	0	12
2024.03.11	23:38:00	1.08605	1.08619	1.08603	1.08619	86	0	10
2024.03.11	23:39:00	1.08619	1.08629	1.08594	1.08597	112	0	11
2024.03.11	23:40:00	1.08597	1.08597	1.08564	1.08571	77	0	11
2024.03.11	23:41:00	1.08571	1.08585	1.08561	1.08583	120	0	12
2024.03.11	23:42:00	1.08583	1.08586	1.08571	1.08575	102	0	10
2024.03.11	23:43:00	1.08575	1.08581	1.08571	1.08572	13	0	8
2024.03.11	23:44:00	1.08572	1.08591	1.08571	1.08587	18	0	11
2024.03.11	23:45:00	1.08587	1.08594	1.08586	1.08592	10	0	10
2024.03.11	23:46:00	1.08592	1.08600	1.08589	1.08594	133	0	12
2024.03.11	23:47:00	1.08594	1.08595	1.08584	1.08592	65	0	9
2024.03.11	23:48:00	1.08592	1.08594	1.08586	1.08586	51	0	9
2024.03.11	23:49:00	1.08586	1.08593	1.08581	1.08585	175	0	10
2024.03.11	23:50:00	1.08585	1.08597	1.08585	1.08596	163	0	10
2024.03.11	23:51:00	1.08596	1.08598	1.08585	1.08586	157	0	12
2024.03.11	23:52:00	1.08586	1.08591	1.08569	1.08574	168	0	9
2024.03.11	23:53:00	1.08574	1.08584	1.08573	1.08579	171	0	12
2024.03.11	23:54:00	1.08579	1.08585	1.08565	1.08583	103	0	8
2024.03.11	23:55:00	1.08583	1.08600	1.08581	1.08595	102	0	12
2024.03.11	23:56:00	1.08595	1.08595	1.08584	1.08594	72	0	9
2024.03.11	23:57:00	1.08594	1.08594	1.08578	1.08583	131	0	8
2024.03.11	23:58:00	1.08583	1.08588	1.08580	1.08583	157	0	12
2024.03.11	23:59:00	1.08583	1.08609	1.08572	1.08606	140	0	10
2024.03.12	00:00:00	1.08606	1.08607	1.08574	1.08577	108	0	9
2024.03.12	00:01:00	1.08577	1.08577	1.08569	1.08572	19	0	12
2024.03.12	00:02:00	1.08572	1.08586	1.08571	1.08584	69	0	8
2024.03.12	00:03:00	1.08584	1.08591	1.08570	1.08570	40	0	12
2024.03.12	00:04:00	1.08570	1.08582	1.08562	1.08571	162	0	8
2024.03.12	00:05:00	1.08571	1.08591	1.08568	1.08582	165	0	10
2024.03.12	00:06:00	1.08582	1.08592	1.08577	1.08583	153	0	12
2024.03.12	00:07:00	1.08583	1.08588	1.08582	1.08583	137	0	9
2024.03.12	00:08:00	1.08583	1.08595	1.08581	1.08586	93	0	9
2024.03.12	00:09:00	1.08586	1.08587	1.08569	1.08573	99	0	9
2024.03.12	00:10:00	1.08573	1.08578	1.08567	1.08570	174	0	8
2024.03.12	00:11:00	1.08570	1.08578	1.08551	1.08558	18	0	10
2024.03.12	00:12:00	1.08558	1.08591	1.08558	1.08578	144	0	10
2024.03.12	00:13:00	1.08578	1.08598	1.08578	1.08588	44	0	10
2024.03.12	00:14:00	1.08588	1.08592	1.08562	1.08568	15	0	8
2024.03.12	00:15:00	1.08568	1.08578	1.08565	1.08572	111	0	10
2024.03.12	00:16:00	1.08572	1.08572	1.08565	1.08566	102	0	11
2024.03.12	00:17:00	1.08566	1.08577	1.08547	1.08552	44	0	10
2024.03.12	00:18:00	1.08552	1.08571	1.08551	1.08569	109	0	9
2024.03.12	00:19:00	1.08569	1.08575	1.08569	1.08575	51	0	10
2024.03.12	00:20:00	1.08575	1.08580	1.08570	1.08570	30	0	10
2024.03.12	00:21:00	1.08570	1.08571	1.08544	1.08556	98	0	10
2024.03.12	00:22:00	1.08556	1.08563	1.08542	1.08553	93	0	8
2024.03.12	00:23:00	1.08553	1.08553	1.08536	1.08546	25	0	10
2024.03.12	00:24:00	1.08546	1.08553	1.08545	1.08552	45	0	10
2024.03.12	00:25:00	1.08552	1.08559	1.08527	1.08535	15	0	8
2024.03.12	00:26:00	1.08535	1.08539	1.08533	1.08537	84	0	10
2024.03.12	00:27:00	1.08537	1.08540	1.08528	1.08530	65	0	10
2024.03.12	00:28:00	1.08530	1.08533	1.08519	1.08521	140	0	10
2024.03.12	00:29:00	1.08521	1.08539	1.08521	1.08538	162	0	8
2024.03.12	00:30:00	1.08538	1.08557	1.08532	1.08556	163	0	11
2024.03.12	00:31:00	1.08556	1.08557	1.08543	1.08544	54	0	9
2024.03.12	00:32:00	1.08544	1.08548	1.08538	1.08539	150	0	10
2024.03.12	00:33:00	1.08539	1.08558	1.08530	1.08533	135	0	10
2024.03.12	00:34:00	1.08533	1.08536	1.08508	1.08517	147	0	10
2024.03.12	00:35:00	1.08517	1.08525	1.08512	1.08518	15	0	8
2024.03.12	00:36:00	1.08518	1.08520	1.08510	1.08513	35	0	10
2024.03.12	00:37:00	1.08513	1.08537	1.08512	1.08530	104	0	8
2024.03.12	00:38:00	1.08530	1.08532	1.08528	1.08529	137	0	9
2024.03.12	00:39:00	1.08529	1.08539	1.08527	1.08537	18	0	10
2024.03.12	00:40:00	1.08537	1.08547	1.08524	1.08529	156	0	11
2024.03.12	00:41:00	1.08529	1.08555	1.08527	1.08551	145	0	10
2024.03.12	00:42:00	1.08551	1.08555	1.08546	1.08549	60	0	11
2024.03.12	00:43:00	1.08549	1.08571	1.08544	1.08562	34	0	12
2024.03.12	00:44:00	1.08562	1.08564	1.08548	1.08550	11	0	10
2024.03.12	00:45:00	1.08550	1.08555	1.08550	1.08551	138	0	10
2024.03.12	00:46:00	1.08551	1.08563	1.08535	1.08542	148	0	9
2024.03.12	00:47:00	1.08542	1.08557	1.08539	1.08553	135	0	12
2024.03.12	00:48:00	1.08553	1.08568	1.08552	1.08560	106	0	12
2024.03.12	00:49:00	1.08560	1.08581	1.08558	1.08578	59	0	11
2024.03.12	00:50:00	1.08578	1.08579	1.08557	1.08565	60	0	10
2024.03.12	00:51:00	1.08565	1.08571	1.08541	1.08542	84	0	11
2024.03.12	00:52:00	1.08542	1.08552	1.08517	1.08526	98	0	9
2024.03.12	00:53:00	1.08526	1.08547	1.08526	1.08538	101	0	12
2024.03.12	00:54:00	1.08538	1.08546	1.08535	1.08543	10	0	10
2024.03.12	00:55:00	1.08543	1.08560	1.08537	1.08556	127	0	12
2024.03.12	00:56:00	1.08556	1.08557	1.08542	1.08546	104	0	12
2024.03.12	00:57:00	1.08546	1.08559	1.08534	1.08544	167	0	8
2024.03.12	00:58:00	1.08544	1.08558	1.08539	1.08556	123	0	10
2024.03.12	00:59:00	1.08556	1.08559	1.08534	1.08544	64	0	11
2024.03.12	01:00:00	1.08544	1.08549	1.08537	1.08547	21	0	11
2024.03.12	01:01:00	1.08547	1.08551	1.08529	1.08531	123	0	12
2024.03.12	01:02:00	1.08531	1.08537	1.08529	1.08530	91	0	10
2024.03.12	01:03:00	1.08530	1.08544	1.08515	1.08522	85	0	10
2024.03.12	01:04:00	1.08522	1.08528	1.08518	1.08519	151	0	10
2024.03.12	01:05:00	1.08519	1.08521	1.08493	1.08497	25	0	11
2024.03.12	01:06:00	1.08497	1.08498	1.08493	1.08497	38	0	12
2024.03.12	01:07:00	1.08497	1.08508	1.08494	1.08507	177	0	10
2024.03.12	01:08:00	1.08507	1.08511	1.08496	1.08500	46	0	10
2024.03.12	01:09:00	1.08500	1.08503	1.08499	1.08501	30	0	8
2024.03.12	01:10:00	1.08501	1.08514	1.08499	1.08507	158	0	12
2024.03.12	01:11:00	1.08507	1.08513	1.08490	1.08502	133	0	9
2024.03.12	01:12:00	1.08502	1.08521	1.08496	1.08518	73	0	12
2024.03.12	01:13:00	1.08518	1.08528	1.08511	1.08513	63	0	10
2024.03.12	01:14:00	1.08513	1.08532	1.08503	1.08528	142	0	10
2024.03.12	01:15:00	1.08528	1.08531	1.08526	1.08530	137	0	9
2024.03.12	01:16:00	1.08530	1.08537	1.08509	1.08514	118	0	10
2024.03.12	01:17:00	1.08514	1.08527	1.08513	1.08520	173	0	8
2024.03.12	01:18:00	1.08520	1.08533	1.08515	1.08532	59	0	10
2024.03.12	01:19:00	1.08532	1.08545	1.08527	1.08539	72	0	10
2024.03.12	01:20:00	1.08539	1.08549	1.08539	1.08545	151	0	10
